FF,MF,RF,Label
0.7860020137029193,0.01711983886348447,0.1968781469300714,高齢者
0.7655677651671544,0.017791732068136192,0.21664050224142306,高齢者
0.7674907939150495,0.017885323504531654,0.21462388205437985,高齢者
0.7540301608143368,0.01716068641853318,0.2288091522471091,高齢者
0.7652631574919667,0.01789473683268698,0.21684210514903046,高齢者
0.7602308495486721,0.0173137460559739,0.22245540387069496,高齢者
0.7595800520947086,0.016797900253649394,0.22362204712670758,高齢者
0.7687830683763052,0.017989417979899777,0.21322751311469443,高齢者
0.78144654047094,0.018867924518413036,0.19968553448653797,高齢者
0.799603174206546,0.017857142848285146,0.18253968244913704,高齢者
0.8008915300639466,0.017830609203650018,0.18127786023710854,高齢者
0.7947421634000292,0.019716885733206832,0.18554095036120274,高齢者
0.8105413101564382,0.017568850893841952,0.17188983847488612,高齢者
0.7872670803378534,0.020703933736695684,0.1920289854078525,高齢者
0.7854166662575954,0.02187499998860677,0.1927083332329644,高齢者
0.7813977925478729,0.02049395689937259,0.19810825002726837,高齢者
0.7738534524123071,0.024248813903927878,0.20189773315661688,高齢者
0.7681312859882841,0.02117522497555573,0.21069348850677952,高齢者
0.7645195349712146,0.019535374857689875,0.2159450896431124,高齢者
0.7719298241510207,0.019138755970686466,0.2089314193466606,高齢者
0.7739361698010977,0.01914893616002716,0.20691489350696016,高齢者
0.7755319144811,0.020212765946695337,0.2042553190402897,高齢者
0.7761828810333955,0.020733652301577005,0.20308346613339529,高齢者
0.7774827398951233,0.020711630366058612,0.20180562920775058,高齢者
0.7789529345431238,0.020624008450225273,0.2004230564778302,高齢者
0.7748802550426395,0.019691325162484657,0.2054284192626778,高齢者
0.766206163248562,0.020722635483144188,0.21307120073694408,高齢者
0.7718369503590063,0.021704605599944624,0.20645844351166837,高齢者
0.8086124398044917,0.018660287072411345,0.17272727264462812,高齢者
0.8256021405773407,0.016949152534813047,0.15744870644181594,高齢者
0.8326745714393173,0.016688625376948343,0.15063680274456004,高齢者
0.832003545730495,0.016843971623739375,0.15115248220250335,高齢者
0.832149200340964,0.01687388986817323,0.1509769093468131,高齢者
0.8359511340157282,0.016579406624529055,0.14746945892344265,高齢者
0.8385843759868,0.016832110480434998,0.14458351310117243,高齢者
0.8407725318279947,0.016309012868536907,0.14291845487428392,高齢者
0.8413173649096162,0.01582549186662725,0.1428571427960406,高齢者
0.8396715640277997,0.01598962834226896,0.14433880719777925,高齢者
0.834148510078191,0.016451756328834256,0.14939973314833271,高齢者
0.8272727268966943,0.01681818181053719,0.15590909083822316,高齢者
0.8120446814900221,0.017969888286561493,0.16998542973774386,高齢者
0.7910295612685884,0.01987767583084726,0.18909276239088033,高齢者
0.7761904757797934,0.02222222221046443,0.20158730148064163,高齢者
0.7673924584347358,0.02177376525662572,0.210833775777571,高齢者
0.7176648209775215,0.0266733769367522,0.25566180158245505,高齢者
0.6147505420326462,0.05683297177577745,0.3284164857577369,高齢者
0.5926081475881528,0.07769844599844669,0.3296934059934089,高齢者
0.6047210297833816,0.06824034331835178,0.32703862646908216,高齢者
0.6211453741757069,0.05594713653923034,0.3229074888445342,高齢者
0.6504139831414839,0.03449862003932906,0.31508739635920546,高齢者
0.698771498428122,0.044226044204311525,0.25700245687616585,高齢者
0.6492912662783304,0.0740740740402039,0.27663465922421826,高齢者
0.5855263155487145,0.09662828943395219,0.31784539460614913,高齢者
0.5990725123949947,0.08473861716495,0.3161888700184701,高齢者
0.6250549447801956,0.07956043952546794,0.295384615254776,高齢者
0.6295968096457258,0.06690296851267037,0.3035002213985378,高齢者
0.6823869101624702,0.03897978823918201,0.2786333011171159,高齢者
0.6876818619361388,0.037827352067009046,0.27449078551188616,高齢者
0.6886838267660593,0.03496843126033588,0.2763477414879321,高齢者
0.6913700630466261,0.031204290574741937,0.27742564589106505,高齢者
0.6918945309121609,0.03027343748521805,0.27783203111433985,高齢者
0.6922325350795151,0.030776746443196508,0.27699071798876856,高齢者
0.6915933525456532,0.02981427173518364,0.2785923752304045,高齢者
0.6804819273829004,0.03180722890033387,0.28771084323483814,高齢者
0.6809845556558956,0.03185328183790865,0.2871621620235704,高齢者
0.6799999996722892,0.03228915661094499,0.28771084323483814,高齢者
0.6772334290695325,0.03266090296221859,0.2901056674879416,高齢者
0.6807896000573955,0.03418391909764857,0.2850264803634923,高齢者
0.6814457828041226,0.033253012032167226,0.28530120468178255,高齢者
0.6746297177856524,0.03153368369253049,0.2938365980440341,高齢者
0.6649387367271731,0.031573986790021685,0.30348727601155173,高齢者
0.6579561359505571,0.0317312179039985,0.31031264567880884,高齢者
0.6687203788299904,0.031279620838256104,0.29999999985781994,高齢者
0.6793269227503236,0.03076923075443787,0.28990384601446934,高齢者
0.6832688584703729,0.030464216619698156,0.28626692442637,高齢者
0.6829386173596237,0.029966167216062753,0.28709521494098833,高齢者
0.6778684586280037,0.029764762347688545,0.29236677854423104,高齢者
0.6783653842892474,0.02980769229336169,0.2918269229366217,高齢者
0.6794995184410494,0.029355149167779045,0.2911453319099397,高齢者
0.6803278685244322,0.029411764691701175,0.2902603663017067,高齢者
0.6760900811326833,0.030186871092387702,0.2937230472957724,高齢者
0.684772065623292,0.028128031024186213,0.2870999028675558,高齢者
0.6897560972245093,0.027317073157406307,0.2829268291302796,高齢者
0.7062344136128507,0.025935162081827848,0.26783042380656835,高齢者
0.7176767673143046,0.02525252523977145,0.25707070694087336,高齢者
0.712280701397353,0.025563909761622098,0.2621553883397717,高齢者
0.718039413482547,0.024759979775260243,0.257200606236887,高齢者
0.7192093255351194,0.02483527621650518,0.255955397741533,高齢者
0.7154389501940267,0.023713420775119363,0.260847628526313,高齢者
0.6155810980776582,0.19114516807528942,0.1932737334213394,若者
0.5605740816544643,0.2186576613682323,0.22076825655518437,若者
0.6336146270627234,0.18354430373293099,0.1828410688527282,若者
0.6328757477532997,0.1837381203154741,0.18338613157923755,若者
0.5988461536158284,0.19999999992307693,0.2011538460764793,若者
0.5988439304050698,0.19999999992292872,0.20115606928664506,若者
0.6007677540879971,0.19961612276406293,0.19961612276406293,若者
0.5962495213944702,0.20053578254858945,0.20321469567423855,若者
0.5784136180447614,0.2049981889876863,0.21658819260536466,若者
0.493365500454353,0.26206272609708603,0.24457177314699283,若者
0.5548890220291275,0.24235152962137027,0.20275944804956225,若者
0.5699152540647956,0.2418280870938777,0.18825665853866325,若者
0.5847156396372288,0.23726303310507613,0.1780213269614866,若者
0.5861451177706345,0.23559271417271047,0.17826216775805848,若者
0.5828501676585749,0.23924321018027367,0.17790662185599432,若者
0.5771615006273535,0.23327895587821243,0.1895595431681698,若者
0.574755315364578,0.22983462698959345,0.19541005730833275,若者
0.5788388867815738,0.22260391610353697,0.19855719677136477,若者
0.5784044014517179,0.2231774414638317,0.19841815674057148,若者
0.5787659425788466,0.22268183377363607,0.1985522233028086,若者
0.5791666664655671,0.22118055547875676,0.1996527777084539,若者
0.5797101447226193,0.21739130427098222,0.20289855065291676,若者
0.5810234539513065,0.2160625443439721,0.20291400134935536,若者
0.5782409040698548,0.2193571175487965,0.20240197802811657,若者
0.5709928835747229,0.23415791249266082,0.19484920359374816,若者
0.5745320853694746,0.23429144377196143,0.19117647052433942,若者
0.5771012572544337,0.2336201190490999,0.1892786233655597,若者
0.57530120462674,0.23360107087228882,0.1910977241662993,若者
0.5777318164158112,0.22578421226274245,0.1964839709767377,若者
0.5786536447231763,0.2221834669612196,0.1991628879668075,若者
0.5777238027141833,0.22449687709073668,0.1977793198480988,若者
0.5762829401607896,0.22538141462365416,0.19833564486881566,若者
0.5745341612924313,0.22774327114294574,0.19772256721955744,若者
0.5743289743378084,0.2288368891160231,0.19683413620205295,若者
0.5723549486101178,0.2320819111835898,0.19556313986499552,若者
0.5727794662030464,0.23404255311244765,0.19317798034678219,若者
0.5761316870452223,0.22839506165007029,0.19547325096177187,若者
0.5767104351842742,0.22667588105505326,0.19661368341513005,若者
0.5778702738196774,0.224765868808614,0.1973638570248478,若者
0.573306369877551,0.23424334336560723,0.19245028641980105,若者
0.5768077305642094,0.23325558139511646,0.18993668770745195,若者
0.5733467604654761,0.23464249740361112,0.1920107417952297,若者
0.5760262723888255,0.23612479466793931,0.18784893261482793,若者
0.5797973399050673,0.23907536407882352,0.18112729569945304,若者
0.5807692305830868,0.23653846146264793,0.18269230763375247,若者
0.5866251942187791,0.2363919128347148,0.1769828926354641,若者
0.5869565215594132,0.2397428045806054,0.1733006735537965,若者
0.5874425725612733,0.23889739655776498,0.173660030574683,若者
0.5880845609903637,0.2303010889717165,0.1816143497176123,若者
0.5889987637240425,0.2354758960953412,0.1755253398715929,若者
0.5899814469418734,0.2350030920732829,0.17501546067562912,若者
0.5948060073232773,0.2280976219561647,0.177096370407667,若者
0.5949606297338706,0.22677165347188294,0.17826771647928577,若者
0.5941527819571981,0.227915749692576,0.17793146803585932,若者
0.5887445885625403,0.23531230666811617,0.17594310446012892,若者
0.5701149423415058,0.23481116576853492,0.19507389156155208,若者
0.4969987993706486,0.2653061223693559,0.23769507795987543,若者
0.5520941500338892,0.20976116295958425,0.23814468666038607,若者
0.5790637668341084,0.2045705859916806,0.21636564680561532,若者
0.5678519591553512,0.20137880979630668,0.23076923068549737,若者
0.5721100915331706,0.20073394488046462,0.22715596321939233,若者
0.5907350686865486,0.19984686056667425,0.20941807036392876,若者
0.5913978492352543,0.19930875568382922,0.20929339469689195,若者
0.5898123322137832,0.1991574108773813,0.2110302565258406,若者
0.49999999980828225,0.19976993857370787,0.30023006123457435,若者
0.4978838012705334,0.20084647933788133,0.301269719006822,若者
0.4988452653969033,0.2009237874515305,0.3002309467666548,若者
0.49846153826982253,0.20076923069201183,0.3007692306535503,若者
0.5260683758435606,0.22350427340875886,0.2504273503203302,若者
0.5715658018388253,0.05187319882234717,0.3765609988585202,若者
0.5800193984545686,0.16747494336648078,0.25250565785563994,若者
0.64595660717655,0.0690335305379519,0.28500986179240145,若者
0.6698717945139573,0.030448717932452605,0.29967948701940195,若者
0.6118778751100469,0.2179004599674193,0.17022166450429876,若者
0.6191498494550667,0.2060970372665964,0.1747531128489682,若者
0.7691494977447704,0.024828314831046847,0.20602218689592064,若者
0.7430626923211394,0.016957862272889073,0.23997944489209688,若者
0.715725806090864,0.016633064507745432,0.2676411288973583,若者
0.701125895239956,0.017911975425838292,0.28096212882243493,若者
0.7161419286775902,0.016491754114696774,0.26736631670796285,若者
0.721327967444,0.015593561360365412,0.2630784706926165,若者
0.7285641802493332,0.015220700144484676,0.2562151190988254,若者
0.7337761876679733,0.01532958609334206,0.2508942257276984,若者
0.7429013935245733,0.014455343306940968,0.24264326265222338,若者
0.7436692502616696,0.013953488364881918,0.24237726085665257,若者
0.7391975304839519,0.015432098757493776,0.24537037024415104,若者
0.7492179349586976,0.014598540138374066,0.23618352438155185,若者
0.7524856092347013,0.014652014644347454,0.2328623755976649,若者
0.7443064178342099,0.01449275361568698,0.24120082803250473,若者
0.7387247274553008,0.015033696207862261,0.2462415758184336,若者
0.7304928127666874,0.015400410669712313,0.25410677605025317,若者
0.729284611050291,0.014925373126646746,0.25579001530839424,若者
0.7317198760392791,0.014933058694679166,0.25334706475110863,若者
0.7318952230447379,0.014894709802313964,0.25321006663933737,若者
0.7198093216526433,0.01536016948338974,0.2648305083343059,若者
0.7194206004724139,0.01609442059222402,0.2644849783988814,若者
0.7345041318520122,0.014979338835237945,0.25051652879622077,若者
0.7253968250130175,0.015343915335796869,0.25925925912208503,若者
0.7183999996168533,0.015466666658417777,0.26613333319139554,若者
0.7091007580124048,0.01625135427071974,0.27464788717516364,若者
0.7050516020070333,0.016295491571811246,0.2786529058779723,若者
0.6991869914909555,0.01680216801257335,0.28401083995446563,若者
0.696264211859088,0.016242555486603923,0.2874932321128894,若者
0.7024128682560788,0.015549597846890296,0.28203753336083776,若者
0.7204134363201997,0.01498708009561391,0.26459948306739045,若者
0.7333333329543497,0.013953488364881918,0.2527131781639725,若者
0.7390857726044757,0.014894709802313964,0.24601951707959963,若者
0.7527386537544399,0.014606155443606595,0.23265519028030504,若者
0.75997899119749,0.015231092428975265,0.2247899158483246,若者
0.7601262489425953,0.015255128871512293,0.2246186216598534,若者
